id,food_id,serving_weight,measure
11545,1378,240.0,cup
11546,1378,100,g
11547,1378,28.3495,wt. oz
11548,1378,5,tsp
11549,1378,15,tbsp
11550,1379,218,cup
11551,1379,100,g
11552,1379,28.3495,wt. oz
11553,1379,13.6,tablespoon
11554,1379,4.5,tsp
11555,1380,100,g
11556,1380,28.3495,wt. oz
11557,1380,15.155,tablespoon
11558,1380,5,tsp
11559,1380,245,cup
11560,1380,15,tbsp
11561,1381,32.0,cup
11562,1381,0.67,tsp
11563,1381,213,bag
11564,1381,100,g
11565,1381,3,chip
11566,1381,28.35,oz
11567,1381,119,side order
11568,1381,2,tbsp
11569,1382,0.2,pod
11570,1382,2.46,tsp
11571,1382,100,g
11572,1382,28.3495,wt. oz
11573,1382,7.38,tbsp
11574,1382,118.08,cup
11575,1383,103,glass (3.5 fl oz)
11576,1383,14.75,tbsp
11577,1383,100,g
11578,1383,4.92,tsp
11579,1383,236.0,cup
11580,1383,29.5,fl oz
11581,1384,28.3495,wt. oz
11582,1384,100,g
11583,1384,1.0,amount
11584,1385,85,oz
11585,1385,100,g
11586,1385,453.59,lb
11587,1385,170,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)"
11588,1386,101,cup chopped
11589,1386,4,"strip (4"" long)"
11590,1386,7.5,tbsp
11591,1386,110,nlea serving
11592,1386,100,g
11593,1386,2.5,tsp
11594,1386,28.3495,wt. oz
11595,1386,17,"stalk, small (5"" long)"
11596,1386,101.0,cup
11597,1386,40,rib
11598,1386,120,cup
11599,1386,64,"stalk, large (11""-12"" long)"
11600,1386,40,"stalk, medium (7-1/2"" - 8"" long)"
11601,1387,3.71,tsp
11602,1387,11.1,tbsp
11603,1387,100,g
11604,1387,28.3495,wt. oz
11605,1387,178,cup
11606,1387,28.35,ounce
11607,1388,28.35,oz
11608,1388,453.6,lb
11609,1388,100,g
11610,1389,3.71,tsp
11611,1389,11.1,tbsp
11612,1389,100,g
11613,1389,178,cup
11614,1389,28.3495,wt. oz
11615,1389,453.59,lb
11616,1390,85,oz
11617,1390,160,cup
11618,1390,28.3329,ounce
11619,1390,100,g
11620,1390,10,tbsp
11621,1390,3.33,tsp
11622,1391,25,gherkin
11623,1391,25,pickle
11624,1391,100,g
11625,1391,907.2,quart
11626,1391,28.3495,wt. oz
11627,1391,6,midget
11628,1392,100,g
11629,1392,57,"roll (3-1/2"" dia)"
11630,1392,73,"5"" sandwich roll"
11631,1392,28.35,oz
11632,1392,106.0,"8"" sandwich roll"
11633,1392,153,"12"" sandwich roll"
11634,1393,224.0,cup
11635,1393,100,g
11636,1393,28.35,oz
11637,1393,198,bag (7 oz)
11638,1393,28,oz
11639,1393,28,bag
11640,1394,10,sprig
11641,1394,3.775,tablespoon
11642,1394,60.0,cup
11643,1394,100,g
11644,1394,28.3495,wt. oz
11645,1394,3.8,tbsp
11646,1394,60.8,cup
11647,1394,1.27,tsp
11648,1394,60,cup chopped
11649,1394,3.77,tablespoon
11650,1395,38,"pancake (4"" dia)"
11651,1395,77,"pancake (6"" dia)"
11652,1395,100,g
11653,1395,28.35,oz
11654,1395,226.8,cup
11655,1396,244,cup
11656,1396,15.25,tablespoon
11657,1396,425,"can, 15 oz (303 x 406)"
11658,1396,100,g
11659,1396,28.3495,wt. oz
11660,1396,5.08,tsp
11661,1396,15.25,tbsp
11662,1397,840,"head large (6-7"" dia.)"
11663,1397,588,"head medium (5-6"" dia.)"
11664,1397,265,"head small (4"" dia.)"
11665,1397,100,g
11666,1397,13,floweret
11667,1397,28.3495,wt. oz
11668,1397,107.0,cup
11669,1397,107,"cup chopped (1/2"" pieces)"
11670,1398,18,medium
11671,1398,10,small
11672,1398,70,"cup, pieces or slice"
11673,1398,23,large
11674,1398,100,g
11675,1398,6,slice
11676,1398,453.6,lb
11677,1398,28.3495,wt. oz
11678,1398,35,cup piece
11679,1398,96,"cup, whole"
11680,1399,28.35,oz
11681,1399,453.6,lb
11682,1399,100,g
11683,1400,148.8,cup
11684,1400,119,"medium (approx 2-3/4"" long, 2-1/2 dia.)"
11685,1400,74,small
11686,1400,164,"large (2-1/4 per pound, approx 3-3/4"" long, 3"" dia.)"
11687,1400,10,"ring (3"" dia., 1/4"" thick)"
11688,1400,100,g
11689,1400,149,"cup, chopped"
11690,1400,3.1,tsp
11691,1400,28.3495,wt. oz
11692,1400,2.6667,teaspoon
11693,1400,92,"cup, sliced"
11694,1400,9.3,tablespoon
11695,1400,2.72,teaspoon
11696,1400,2.7,teaspoon
11697,1401,100,g
11698,1401,149,cup
11699,1401,28.3495,wt. oz
11700,1401,9.31,tbsp
11701,1401,17.0,cherry
11702,1401,3.1,tsp
11703,1402,100,g
11704,1402,28.3495,wt. oz
11705,1402,133.0,cup
11706,1402,2.77,tsp
11707,1402,8.31,tbsp
11708,1403,165,"cup, sliced"
11709,1403,160.0,cup
11710,1403,100,g
11711,1403,28.35,oz
11712,1403,155,"cup, halve"
11713,1403,35,apricot
11714,1404,227,container (8 oz)
11715,1404,142,container (5 oz)
11716,1404,245,cup (8 fl oz)
11717,1404,100,g
11718,1404,125,container (4.4 oz)
11719,1404,28.3495,wt. oz
11720,1404,28.35,ounce
11721,1404,170,container (6 oz)
11722,1404,113,container (4 oz)
11723,1405,227,cup (with liquid and clams)
11724,1405,85,oz
11725,1405,28.3335,ounce
11726,1405,20,large
11727,1405,14.5,medium
11728,1405,100,g
11729,1405,28.3333,ounce
11730,1405,9,small
11731,1405,68,"lb (with shell), yield after shell removed"
11732,1406,28.3333,oz
11733,1406,85,oz
11734,1406,199,"chop without refuse (yield from 1 raw chop, with refuse, weighing 259g)"
11735,1406,100,g
11736,1407,28.35,oz
11737,1407,100,g
11738,1407,226.8,cup
11739,1408,15,crackers square (1 serving)
11740,1408,1,"cracker, oyster"
11741,1408,14.2,oz
11742,1408,6,"cracker, rectangle"
11743,1408,100,g
11744,1408,10,"cracker, round large"
11745,1408,3.0,cracker square
11746,1408,45,cup oyster cracker
11747,1408,14.9,cracker
11748,1408,70,"cup, crushed"
11749,1409,100,g
11750,1409,4.58,tsp
11751,1409,13.75,tbsp
11752,1409,110,container refrigerated 4 oz
11753,1409,28.35,oz
11754,1409,27.5,fl oz
11755,1409,110,cup
11756,1409,97,container shelf stable 3.5 oz
11757,1409,27.9257,ounce
11758,1410,15,"bar, fun size"
11759,1410,100,g
11760,1410,28.3495,wt. oz
11761,1410,57.0,bar (2 oz)
11762,1410,113,"bar, king size (4 oz)"
11763,1411,28.3495,wt. oz
11764,1411,55,"beans (4"" long)"
11765,1411,100.0,"cup 1/2"" piece"
11766,1411,100,g
11767,1412,240.32,cup
11768,1412,30,tbsp
11769,1412,100,g
11770,1412,5.01,tsp
11771,1412,28.3495,wt. oz
11772,1412,240.16,cup
11773,1412,15.02,tbsp
11774,1413,233.0659,cup
11775,1413,235.2,cup
11776,1413,100,g
11777,1413,14.7,tbsp
11778,1413,4.9,tsp
11779,1413,29,fl oz
11780,1414,100,g
11781,1414,8.4,fig
11782,1414,149,cup
11783,1414,28.3495,wt. oz
11784,1414,9.31,tbsp
11785,1414,3.1,tsp
11786,1415,142,piece
11787,1415,100,g
11788,1415,10.25,tbsp
11789,1415,28.3495,wt. oz
11790,1415,28.35,ounce
11791,1415,3.42,tsp
11792,1415,164,cup
11793,1416,100,g
11794,1416,263.65,can (15 oz)
11795,1416,298,can (303 x 406)
11796,1416,10.25,tbsp
11797,1416,28.3495,wt. oz
11798,1416,28.35,ounce
11799,1416,3.42,tsp
11800,1416,211,can (12 oz) yield
11801,1416,164,cup
11802,1417,85,oz
11803,1417,453.5933,lb
11804,1417,100,g
11805,1417,453.59,lb
11806,1418,103,glass (3.5 fl oz)
11807,1418,14.75,tbsp
11808,1418,100,g
11809,1418,14.75,tablespoon
11810,1418,4.92,tsp
11811,1418,236.0,cup
11812,1418,29.5,fl oz
11813,1419,43,oz
11814,1419,100,g
11815,1419,28.6667,ounce
11816,1419,56.0,cup
11817,1419,28,cup dry
11818,1420,5.17,tsp
11819,1420,100,g
11820,1420,482,can (303 x 406)
11821,1420,124,cup
11822,1420,28.3495,wt. oz
11823,1420,248.0,cup
11824,1420,15.5,tbsp
11825,1421,9.44,tbsp
11826,1421,4.9,grape
11827,1421,126,nlea serving
11828,1421,100,g
11829,1421,49,grape
11830,1421,3.15,tsp
11831,1421,151,cup
11832,1421,28.34,oz
11833,1421,5,grape
11834,1422,1.56,tsp
11835,1422,8,tbsp
11836,1422,4.0,tbsp
11837,1422,100,g
11838,1422,28.3495,wt. oz
11839,1422,75,cup
11840,1423,89,"cup, chopped"
11841,1423,70,"cup, shredded"
11842,1423,33,"leaf, large"
11843,1423,100,g
11844,1423,714,"head, small (about 4-1/2"" dia)"
11845,1423,79.5,cup
11846,1423,908,"head, medium (about 5-3/4"" dia)"
11847,1423,28.3495,wt. oz
11848,1423,1248,"head, large (about 7"" dia)"
11849,1423,23,"leaf, medium"
11850,1423,15,leaf
11851,1424,11.75,tbsp
11852,1424,100,g
11853,1424,188,cup
11854,1424,28.3495,wt. oz
11855,1424,28.35,ounce
11856,1424,3.92,tsp
11857,1425,85,oz
11858,1425,100,g
11859,1425,453.5917,lb
11860,1425,453.592,lb
11861,1425,2195,roast
11862,1426,41,tbsp creamy
11863,1426,100,g
11864,1426,28.3495,wt. oz
11865,1426,28.35,ounce
11866,1426,6.83,tsp
11867,1426,41,tbsp
11868,1426,328.0,cup
11869,1427,0.39,dash
11870,1427,45,pepper
11871,1427,3.12,teaspoon
11872,1427,100,g
11873,1427,75,"cup, chopped or diced"
11874,1427,28.3495,wt. oz
11875,1428,64,piece (1/8 of 18 oz cake)
11876,1428,1.0,g
11877,1428,15,mini cupcake
11878,1428,138,piece (1/12 of a cake)
11879,1428,100,g
11880,1428,109.0,piece
11881,1428,28.35,oz
11882,1428,50,cupcake
11883,1428,1660,cake
11884,1429,8.5,tbsp
11885,1429,100,g
11886,1429,82,"beet (2"" dia)"
11887,1429,28.3495,wt. oz
11888,1429,453.6,lb
11889,1429,136,cup
11890,1429,2.83,tsp
11891,1430,8.13,tbsp
11892,1430,2.71,tsp
11893,1430,100,g
11894,1430,130,cup
11895,1430,28.35,oz
11896,1430,28.35,ounce
11897,1431,132.0,cup
11898,1431,8.25,tbsp
11899,1431,100,g
11900,1431,2.75,tsp
11901,1431,28.3495,wt. oz
11902,1432,240,"cup, melted"
11903,1432,100,g
11904,1432,28.35,oz
11905,1432,144,"cup, sliced"
11906,1432,128,package (4.5 oz)
11907,1432,17,cubic inch
11908,1433,28.3333,oz
11909,1433,85,oz
11910,1433,1319,goose
11911,1433,100,g
11912,1433,320,unit (yield from 1 lb ready-to-cook goose)
11913,1434,0.4,tsp
11914,1434,1,sprig
11915,1434,38.4,cup
11916,1434,100,g
11917,1434,2.4,tbsp
11918,1434,28.3495,wt. oz
11919,1434,0.8,tsp
11920,1435,32.0,cup
11921,1435,14.2,oz
11922,1435,0.67,tsp
11923,1435,1,pork rind
11924,1435,100,g
11925,1435,28.35,oz
11926,1435,2,tbsp
11927,1436,72,link
11928,1436,28.35,oz
11929,1436,453.6,lb
11930,1436,100,g
11931,1437,135,"large (4"" long)"
11932,1437,7,slice
11933,1437,143,"cup, chopped or diced"
11934,1437,100,g
11935,1437,35.0,spear
11936,1437,28.3495,wt. oz
11937,1437,37,small
11938,1437,35,"spear, small"
11939,1437,155,cup (about 23 slices)
11940,1438,85,oz
11941,1438,184.0,fillet
11942,1438,100,g
11943,1438,28.35,"oz, boneles"
11944,1439,1,sprig
11945,1439,100,g
11946,1439,28.3495,wt. oz
11947,1439,0.185,teaspoon
11948,1439,8.9,cup sprig
11949,1440,100,g
11950,1440,10.25,tbsp
11951,1440,28.3495,wt. oz
11952,1440,3.42,tsp
11953,1440,164.0,cup
11954,1441,218.0,cup
11955,1441,14,tbsp
11956,1441,100,g
11957,1441,28.3495,wt. oz
11958,1441,4.5,tsp
11959,1442,0.83,tsp
11960,1442,14.2,oz
11961,1442,100,g
11962,1442,10,"package, fast food"
11963,1442,40.0,cup
11964,1442,1,cube
11965,1442,2.5,tbsp
11966,1443,28.3333,oz
11967,1443,85,oz
11968,1443,8,"snail, shell removed"
11969,1443,43,"oz, yield after shell removed"
11970,1443,100,g
11971,1444,8.75,tbsp
11972,1444,2.92,tsp
11973,1444,28.35,"oz, boneles"
11974,1444,100,g
11975,1444,140,cup
11976,1444,15,"piece (1-3/4"" x 7/8"" x 1/2"")"
11977,1444,28.3495,wt. oz
11978,1444,28.35,ounce
11979,1444,20,cubic inch
11980,1445,9.38,tbsp
11981,1445,85,oz
11982,1445,20,large
11983,1445,10,small
11984,1445,453.5925,lb
11985,1445,150,cup
11986,1445,100,g
11987,1445,16,medium
11988,1445,28.35,oz
11989,1445,3.13,tsp
11990,1446,28.35,oz
11991,1446,453.6,lb
11992,1446,100,g
11993,1447,104.16,cup
11994,1447,2.17,tsp
11995,1447,100,g
11996,1447,6.51,tbsp
11997,1447,28.3495,wt. oz
11998,1447,6.51,tablespoon
11999,1448,28.3533,ounce
12000,1448,60.0,cup
12001,1448,100,g
12002,1448,444,can
12003,1448,6,tbsp
12004,1448,28.3495,wt. oz
12005,1448,3,tbsp
12006,1448,1.25,tsp
12007,1448,28.36,ounce
12008,1449,28.25,cup
12009,1449,7.06,tbsp
12010,1449,100,g
12011,1449,28.35,oz
12012,1449,113.0,cup
12013,1449,2.35,tsp
12014,1450,32.0,cup
12015,1450,0.67,tsp
12016,1450,213,bag
12017,1450,100,g
12018,1450,3,chip
12019,1450,28.35,oz
12020,1450,119,side order
12021,1450,2,tbsp
12022,1451,9.375,tablespoon
12023,1451,45.0,pepper
12024,1451,100,g
12025,1451,75,"cup, chopped or diced"
12026,1451,28.3495,wt. oz
12027,1452,100,g
12028,1452,30.3,fl oz
12029,1452,151.5,glas
12030,1452,5.05,tsp
12031,1452,15.15,tbsp
12032,1452,242.4,cup
12033,1452,768.5,bottle
12034,1453,28.3331,oz
12035,1453,85,oz
12036,1453,100,g
12037,1453,159,fillet
12038,1454,205,cup
12039,1454,100,g
12040,1454,12.805,tablespoon
12041,1454,4.27,tsp
12042,1454,28.3495,wt. oz
12043,1454,12.8,tbsp
12044,1455,28.35,oz
12045,1455,453.0,lb
12046,1455,100,g
12047,1456,240.0,cup
12048,1456,100,g
12049,1456,5,tsp
12050,1456,30,fl oz
12051,1456,240,serving
12052,1456,15,tbsp
12053,1457,100,g
12054,1457,249.0,cup
12055,1457,28.3495,wt. oz
12056,1457,15.56,tbsp
12057,1457,15.28,tablespoon
12058,1457,5.095,teaspoon
12059,1457,5.19,tsp
12060,1457,5,tsp or 1 packet
12061,1458,227,container (8 oz)
12062,1458,142,container (5 oz)
12063,1458,245,cup (8 fl oz)
12064,1458,100,g
12065,1458,125,container (4.4 oz)
12066,1458,28.3495,wt. oz
12067,1458,170,container (6 oz)
12068,1458,226.8,cup
12069,1458,226.7879,cup
12070,1458,113,container (4 oz)
12071,1459,95,cup penne
12072,1459,90,cup lasagna
12073,1459,81,cup farfalle
12074,1459,100,g
12075,1459,96,cup rotini
12076,1459,91,cup spaghetti
12077,1459,64,cup shell
12078,1459,57,oz
12079,1459,28.5,ounce
12080,1459,122,cup elbow
12081,1460,8.75,tbsp
12082,1460,2.92,tsp
12083,1460,100,g
12084,1460,140.0,cup
12085,1460,28.3495,wt. oz
12086,1461,28.3495,wt. oz
12087,1461,17,cake (0.6 oz)
12088,1461,100,g
12089,1461,28.35,ounce
12090,1462,17,tbsp
12091,1462,240,cup
12092,1462,100,g
12093,1462,5.67,tsp
12094,1462,28.3495,wt. oz
12095,1462,9,packet
12096,1462,16.0,tablespoon
12097,1463,15.63,tbsp
12098,1463,250,cup
12099,1463,31.25,fl oz
12100,1463,100,g
12101,1463,5.21,tsp
12102,1463,35.9,serving
12103,1463,62.5,cup
12104,1463,500.0,pint
12105,1464,0.6,"tsp, crumbled"
12106,1464,0.2,leaf
12107,1464,1.8,"tbsp, crumbled"
12108,1464,100,g
12109,1464,28.3495,wt. oz
12110,1464,0.6,teaspoon
12111,1465,85,oz
12112,1465,100,g
12113,1465,15.75,jumbo
12114,1465,453.6,lb
12115,1465,5,small
12116,1465,28,large
12117,1465,6,medium
12118,1466,2.04,teaspoon
12119,1466,96,cup
12120,1466,100,g
12121,1466,2,tsp
12122,1466,28.3495,wt. oz
12123,1466,6.3,tbsp
12124,1466,2.05,teaspoon
12125,1467,14,packet (0.5 oz)
12126,1467,20,tbsp
12127,1467,100,g
12128,1467,320.0,cup
12129,1467,28.3495,wt. oz
12130,1467,6.67,tsp
12131,1468,100,g
12132,1468,61,loaf 1/6 of the loaf
12133,1468,61.0,piece
12134,1468,28.3495,wt. oz
12135,1468,49,piece individually wrapped cake
12136,1469,128,cup
12137,1469,256.0,cup
12138,1469,100,g
12139,1469,16,tbsp
12140,1469,28.3495,wt. oz
12141,1469,5.33,tsp
12142,1470,182,crust
12143,1470,28.3495,wt. oz
12144,1470,100,g
12145,1470,28.35,ounce
12146,1471,8.38,tbsp
12147,1471,100,g
12148,1471,134,cup
12149,1471,28.3495,wt. oz
12150,1471,2.79,tsp
12151,1471,268.0,pint
12152,1472,11.4,tbsp
12153,1472,1.5,tbsp
12154,1472,100,g
12155,1472,1.9,tsp
12156,1472,24.0,cup
12157,1472,28.3495,wt. oz
12158,1472,0.3,leave
12159,1473,130,"cup, cube"
12160,1473,65,"cup, cube"
12161,1473,100,g
12162,1473,183,large
12163,1473,61.0,small
12164,1473,28.3495,wt. oz
12165,1473,122,medium
12166,1473,15,slice
12167,1474,89.0,cup
12168,1474,100,g
12169,1474,1.85,tsp
12170,1474,28.3495,wt. oz
12171,1474,6,slice
12172,1474,5.56,tbsp
12173,1474,89,leek
12174,1475,15.75,tablespoon
12175,1475,100,g
12176,1475,63,cup
12177,1475,28.3495,wt. oz
12178,1475,5.25,tsp
12179,1475,15.75,tbsp
12180,1476,253.0,cup
12181,1476,5.27,tsp
12182,1476,100,g
12183,1476,1012.0,quart
12184,1476,28.3495,wt. oz
12185,1476,15.81,tbsp
12186,1477,100,g
12187,1477,85.0,cup
12188,1477,28.35,oz
12189,1477,5.31,tbsp
12190,1477,1.77,tsp
12191,1478,0.83,tsp
12192,1478,28.0,roll (1 oz)
12193,1478,100,g
12194,1478,40,cup
12195,1478,28.35,oz
12196,1478,2.5,tbsp
12197,1479,85,oz
12198,1479,28.3337,ounce
12199,1479,285,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)"
12200,1479,100,g
12201,1480,4.72,teaspoon
12202,1480,227.32,cup
12203,1480,0.59,dashe
12204,1480,100,g
12205,1480,28.3495,wt. oz
12206,1480,14.21,tbsp
12207,1480,113.65,cup
12208,1480,4.74,tsp
12209,1481,100,g
12210,1481,259.2,cup
12211,1481,5.4,each
12212,1481,28.3495,wt. oz
12213,1481,16.2,tbsp
12214,1481,16.2,tablespoon
12215,1481,5.4,teaspoon
12216,1481,5.39,serving
12217,1482,16.32,tablespoon
12218,1482,100,g
12219,1482,16.31,tbsp
12220,1482,28.3495,wt. oz
12221,1482,5.44,tsp
12222,1482,261,cup
12223,1483,0.18,clove
12224,1483,28.3495,wt. oz
12225,1483,100,g
12226,1484,114,oz
12227,1484,1769,breast
12228,1484,453.59,lb
12229,1484,100,g
12230,1485,42,shot
12231,1485,27.8,glas
12232,1485,27.8,ounce
12233,1485,100,g
12234,1485,4.63,tsp
12235,1485,13.9,tbsp
12236,1485,2786.4,gallon
12237,1485,27.8,fl oz
12238,1485,42,jigger (1.5 fl oz)
12239,1485,174.15,cup
12240,1485,10.88,tablespoon
12241,1485,222.4,cup
12242,1486,85,oz
12243,1486,8.44,tbsp
12244,1486,235,unit (yield from 1 lb ready-to-cook chicken)
12245,1486,100,g
12246,1486,2.81,tsp
12247,1486,135.0,cup
12248,1486,1072,chicken
12249,1487,8.7,tbsp
12250,1487,140,"cup, chopped or diced"
12251,1487,100,g
12252,1487,140.0,cup
12253,1487,28.35,oz
12254,1487,146,unit (yield from 1 lb ready-to-cook chicken)
12255,1487,2.9,tsp
12256,1488,98,fillet
12257,1488,8.75,tbsp
12258,1488,2.92,tsp
12259,1488,52,unit (yield from 1 lb ready-to-cook chicken)
12260,1488,140,"cup, chopped or diced"
12261,1488,120.0,breast
12262,1488,100,g
12263,1488,140,cup
12264,1488,28.35,oz
12265,1488,86,"breast, bone and skin removed"
12266,1489,15.13,tbsp
12267,1489,121,cup
12268,1489,100,g
12269,1489,28.3495,wt. oz
12270,1489,28.35,ounce
12271,1489,5.04,tsp
12272,1490,28.3495,wt. oz
12273,1490,100,g
12274,1490,446,package
12275,1490,50.0,frankfurter
12276,1491,57,oz
12277,1491,100,g
12278,1491,1.0,g
12279,1492,7,slice
12280,1492,158,small
12281,1492,280,large
12282,1492,100,g
12283,1492,52,cup slice
12284,1492,28.3495,wt. oz
12285,1492,201.0,medium
12286,1492,301,"cucumber (8-1/4"")"
12287,1493,85,oz
12288,1493,27,crayfish
12289,1493,453.59,lb
12290,1493,100,g
12291,1494,5.5,tbsp
12292,1494,22,cup
12293,1494,1.83,tsp
12294,1494,100,g
12295,1494,88.0,cup
12296,1494,28.3495,wt. oz
12297,1495,100,g
12298,1495,28.3507,ounce
12299,1495,28.3495,wt. oz
12300,1495,5.25,tsp
12301,1495,126,cup
12302,1495,15.75,tbsp
12303,1495,305,can (10.75 oz)
12304,1496,8.5,tbsp
12305,1496,100,g
12306,1496,30,head
12307,1496,2.8,tsp
12308,1496,8.45,tablespoon
12309,1496,28.3495,wt. oz
12310,1496,3,clove
12311,1496,136,cup
12312,1496,9,clove
12313,1496,2.82,teaspoon
12314,1496,2.8,teaspoon
12315,1497,85,oz
12316,1497,218,fillet
12317,1497,453.59,lb
12318,1497,100,g
12319,1498,17.2,tbsp
12320,1498,100,g
12321,1498,28.352,ounce
12322,1498,275.22,cup
12323,1498,28.3495,wt. oz
12324,1498,350.0,crock
12325,1498,5.73,tsp
12326,1499,85,oz
12327,1499,453.592,lb
12328,1499,100,g
12329,1499,2195,roast
12330,1500,85,oz
12331,1500,114,oz
12332,1500,100,g
12333,1500,504.0,rack (8 chops)
12334,1500,63,chop
12335,1501,10.15,tbsp
12336,1501,100,g
12337,1501,3.38,tsp
12338,1501,28.3495,wt. oz
12339,1501,453.59,lb
12340,1501,162.4,cup
12341,1502,85,oz
12342,1502,100,g
12343,1502,453.59,lb
12344,1502,136,"piece (4-1/2"" x 2-1/8"" x 7/8"")"
12345,1503,85,oz
12346,1503,100,g
12347,1503,453.59,lb
12348,1503,202,fillet
12349,1504,242,nlea serving
12350,1504,125,"cup, quartered or chopped"
12351,1504,100,g
12352,1504,28.35,oz
12353,1504,182.0,"medium (3"" dia)"
12354,1504,101,"extra small (2-1/2"" dia)"
12355,1504,109,cup slice
12356,1504,149,"small (2-3/4"" dia)"
12357,1504,223,"large (3-1/4"" dia)"
12358,1505,448,can (total can contents)
12359,1505,240,cup
12360,1505,100,g
12361,1505,28.3495,wt. oz
12362,1505,5,tsp
12363,1505,28.35,ounce
12364,1505,15,tbsp
12365,1506,150.0,"cup, diced"
12366,1506,369,"potato large (3"" to 4-1/4"" dia)"
12367,1506,170,"potato small (1-3/4"" to 2-1/4"" dia)"
12368,1506,100,g
12369,1506,75,"cup, diced"
12370,1506,213,"potato medium (2-1/4"" to 3-1/4"" dia)"
12371,1506,28.3495,wt. oz
12372,1507,15.5,tablespoon
12373,1507,31,fl oz
12374,1507,5.17,tsp
12375,1507,100,g
12376,1507,262,drink box (8.45 fl oz)
12377,1507,248,cup
12378,1507,15.5,tbsp
12379,1508,442,can
12380,1508,240,cup
12381,1508,100,g
12382,1508,28.3495,wt. oz
12383,1508,5,tsp
12384,1508,28.35,ounce
12385,1508,15,tbsp
12386,1509,28.3495,wt. oz
12387,1509,100,g
12388,1509,3.6,mushroom
12389,1509,15,mushroom
12390,1510,2.88,tsp
12391,1510,138.0,cup
12392,1510,56,serving 2 oz
12393,1510,8.63,tbsp
12394,1510,100,g
12395,1510,28.35,oz
12396,1511,7.5,serving 1 tbsp
12397,1511,39,packet
12398,1511,100,g
12399,1511,28.3495,wt. oz
12400,1511,14.18,tablespoon
12401,1512,198.45,bunch
12402,1512,0.33,tsp
12403,1512,1,tbsp
12404,1512,100,g
12405,1512,16,"cup 1"" pieces, loosely packed"
12406,1512,28.3495,wt. oz
12407,1512,453.59,lb
12408,1512,28.35,ounce
12409,1512,16,cup
12410,1513,56,oz
12411,1513,100,g
12412,1513,453.6,lb
12413,1513,421.41,whole sausage
12414,1514,36.75,fl oz
12415,1514,4.09,tsp
12416,1514,100,g
12417,1514,12.27,tbsp
12418,1514,196.24,cup
12419,1514,12.26,tablespoon
12420,1514,24.53,fl oz
12421,1515,17,tbsp
12422,1515,5.67,tsp
12423,1515,100,g
12424,1515,275,cup
12425,1515,28.3495,wt. oz
12426,1515,28.35,ounce
12427,1516,27.77,fl oz
12428,1516,222.16,cup
12429,1516,100,g
12430,1516,4.61,tsp
12431,1516,13.88,tbsp
12432,1516,4.62,teaspoon
12433,1516,0.58,dash
12434,1517,0.83,tsp
12435,1517,754,whole loaf
12436,1517,9,"slice thin, crust not eaten"
12437,1517,36.8,slice (1.3 oz)
12438,1517,30,"slice, large"
12439,1517,29,slice
12440,1517,15,"slice, very thin"
12441,1517,100,g
12442,1517,40,cup
12443,1517,28.35,oz
12444,1517,45,"cup, crumb"
12445,1517,20,"slice, thin"
12446,1517,35,"cup, cube"
12447,1517,25,slice
12448,1517,45.52,slice (1.5 oz)
12449,1517,12,slice crust not eaten
12450,1517,2.5,tbsp
12451,1518,134,"cup, diced"
12452,1518,100,g
12453,1518,134.0,cup
12454,1518,28.3495,wt. oz
12455,1518,55,oz (1 serving)
12456,1519,218.0,cup
12457,1519,100,g
12458,1519,28.3495,wt. oz
12459,1519,13.6,tablespoon
12460,1519,4.5,tsp
12461,1520,70,"cup, shredded"
12462,1520,70.0,cup
12463,1520,113.4,head of baby bok choy
12464,1520,100,g
12465,1520,14,leaf
12466,1520,840,head
12467,1520,14.0,strip
12468,1520,28.3495,wt. oz
12469,1521,9.88,tbsp
12470,1521,100,g
12471,1521,3.29,tsp
12472,1521,28.3495,wt. oz
12473,1521,158.0,cup
12474,1522,100,g
12475,1522,180,"cup, sliced"
12476,1522,148,nlea serving
12477,1522,28.35,oz
12478,1522,69.0,"fruit (2"" dia)"
12479,1523,240,cup
12480,1523,100,g
12481,1523,5,tsp
12482,1523,30,fl oz
12483,1523,240,serving
12484,1523,960.0,quart
12485,1523,15,tbsp
12486,1524,89,"cup, chopped"
12487,1524,70,"cup, shredded"
12488,1524,100,g
12489,1524,79.5,cup
12490,1524,1134,"head, large (about 5-1/2"" dia)"
12491,1524,23,leaf
12492,1524,28.3495,wt. oz
12493,1524,567,"head, small (4"" dia)"
12494,1524,846.66,head
12495,1524,453.5933,lb
12496,1524,839,"head, medium (about 5"" dia)"
12497,1525,20,sprig
12498,1525,0.33,tsp
12499,1525,1,tbsp
12500,1525,100,g
12501,1525,1.0,tablespoon
12502,1525,28.3495,wt. oz
12503,1525,0.85,sprig
12504,1525,32,bunch
12505,1525,4,cup
12506,1526,9.13,tbsp
12507,1526,100,g
12508,1526,3.04,tsp
12509,1526,28.35,oz
12510,1526,146.0,cup
12511,1526,1,peanut
12512,1527,283.68,cup
12513,1527,100,g
12514,1527,5.91,tsp
12515,1527,28.3495,wt. oz
12516,1527,17.73,tbsp
12517,1527,35.4,tbsp
12518,1527,28.36,ounce
12519,1528,85,oz
12520,1528,100,g
12521,1528,28.5,slice
12522,1528,170,package (6 oz)
12523,1528,57,slices (6 per 6-oz pkg.)
12524,1529,240,"cup, melted"
12525,1529,28.3511,ounce
12526,1529,100,g
12527,1529,28.35,oz
